PROFILE,ACCOUNT_NUM,REGION,TITLE_ID,CHECK_RESULT,ITEM_SCORED,ITEM_LEVEL,TITLE_TEXT,CHECK_RESULT_EXTENDED,CHECK_ASFF_COMPLIANCE_TYPE,CHECK_SEVERITY,CHECK_SERVICENAME,CHECK_ASFF_RESOURCE_TYPE,CHECK_ASFF_TYPE,CHECK_RISK,CHECK_REMEDIATION,CHECK_DOC,CHECK_CAF_EPIC
,123456789012,us-east-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created KMS CMKs is enabled (Scored),eu-west-3: This region has no KMS keys,Software and Configuration Checks,Medium,kms,AwsKmsKey,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Cryptographic best practices discourage extensive reuse of encryption keys. Consequently; Customer Master Keys (CMKs) should be rotated to prevent usage of compromised keys.,For every KMS Customer Master Keys (CMKs); ensure that Rotate this key every year is enabled.,https://docs.aws.amazon.com/kms/latest/developerguide/rotate-keys.html,Data Protection
,123456789012,us-east-1,2.8,PASS,Scored,Level 2,[check28] Ensure rotation for customer created KMS CMKs is enabled (Scored),eu-west-2: Key XXXXXXXXXXXXXXXX automatic rotation of the key material is enabled,Software and Configuration Checks,Medium,kms,AwsKmsKey,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Cryptographic best practices discourage extensive reuse of encryption keys. Consequently; Customer Master Keys (CMKs) should be rotated to prevent usage of compromised keys.,For every KMS Customer Master Keys (CMKs); ensure that Rotate this key every year is enabled.,https://docs.aws.amazon.com/kms/latest/developerguide/rotate-keys.html,Data Protection
,123456789012,us-east-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created KMS CMKs is enabled (Scored),ap-northeast-3: This region has no KMS keys,Software and Configuration Checks,Medium,kms,AwsKmsKey,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Cryptographic best practices discourage extensive reuse of encryption keys. Consequently; Customer Master Keys (CMKs) should be rotated to prevent usage of compromised keys.,For every KMS Customer Master Keys (CMKs); ensure that Rotate this key every year is enabled.,https://docs.aws.amazon.com/kms/latest/developerguide/rotate-keys.html,Data Protection
,123456789012,us-east-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created KMS CMKs is enabled (Scored),ap-northeast-2: This region has no KMS keys,Software and Configuration Checks,Medium,kms,AwsKmsKey,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Cryptographic best practices discourage extensive reuse of encryption keys. Consequently; Customer Master Keys (CMKs) should be rotated to prevent usage of compromised keys.,For every KMS Customer Master Keys (CMKs); ensure that Rotate this key every year is enabled.,https://docs.aws.amazon.com/kms/latest/developerguide/rotate-keys.html,Data Protection
,123456789012,us-east-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created KMS CMKs is enabled (Scored),ap-northeast-1: This region has no KMS keys,Software and Configuration Checks,Medium,kms,AwsKmsKey,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Cryptographic best practices discourage extensive reuse of encryption keys. Consequently; Customer Master Keys (CMKs) should be rotated to prevent usage of compromised keys.,For every KMS Customer Master Keys (CMKs); ensure that Rotate this key every year is enabled.,https://docs.aws.amazon.com/kms/latest/developerguide/rotate-keys.html,Data Protection
,123456789012,us-east-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created KMS CMKs is enabled (Scored),sa-east-1: This region has no KMS keys,Software and Configuration Checks,Medium,kms,AwsKmsKey,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Cryptographic best practices discourage extensive reuse of encryption keys. Consequently; Customer Master Keys (CMKs) should be rotated to prevent usage of compromised keys.,For every KMS Customer Master Keys (CMKs); ensure that Rotate this key every year is enabled.,https://docs.aws.amazon.com/kms/latest/developerguide/rotate-keys.html,Data Protection
,123456789012,us-east-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created KMS CMKs is enabled (Scored),ca-central-1: This region has no KMS keys,Software and Configuration Checks,Medium,kms,AwsKmsKey,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Cryptographic best practices discourage extensive reuse of encryption keys. Consequently; Customer Master Keys (CMKs) should be rotated to prevent usage of compromised keys.,For every KMS Customer Master Keys (CMKs); ensure that Rotate this key every year is enabled.,https://docs.aws.amazon.com/kms/latest/developerguide/rotate-keys.html,Data Protection
,123456789012,us-east-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created KMS CMKs is enabled (Scored),ap-southeast-1: This region has no KMS keys,Software and Configuration Checks,Medium,kms,AwsKmsKey,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Cryptographic best practices discourage extensive reuse of encryption keys. Consequently; Customer Master Keys (CMKs) should be rotated to prevent usage of compromised keys.,For every KMS Customer Master Keys (CMKs); ensure that Rotate this key every year is enabled.,https://docs.aws.amazon.com/kms/latest/developerguide/rotate-keys.html,Data Protection
,123456789012,us-east-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created KMS CMKs is enabled (Scored),ap-southeast-2: This region has no KMS keys,Software and Configuration Checks,Medium,kms,AwsKmsKey,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Cryptographic best practices discourage extensive reuse of encryption keys. Consequently; Customer Master Keys (CMKs) should be rotated to prevent usage of compromised keys.,For every KMS Customer Master Keys (CMKs); ensure that Rotate this key every year is enabled.,https://docs.aws.amazon.com/kms/latest/developerguide/rotate-keys.html,Data Protection
,123456789012,us-east-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created KMS CMKs is enabled (Scored),eu-central-1: This region has no KMS keys,Software and Configuration Checks,Medium,kms,AwsKmsKey,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Cryptographic best practices discourage extensive reuse of encryption keys. Consequently; Customer Master Keys (CMKs) should be rotated to prevent usage of compromised keys.,For every KMS Customer Master Keys (CMKs); ensure that Rotate this key every year is enabled.,https://docs.aws.amazon.com/kms/latest/developerguide/rotate-keys.html,Data Protection
,123456789012,us-east-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created KMS CMKs is enabled (Scored),us-east-1: This region has no KMS keys,Software and Configuration Checks,Medium,kms,AwsKmsKey,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Cryptographic best practices discourage extensive reuse of encryption keys. Consequently; Customer Master Keys (CMKs) should be rotated to prevent usage of compromised keys.,For every KMS Customer Master Keys (CMKs); ensure that Rotate this key every year is enabled.,https://docs.aws.amazon.com/kms/latest/developerguide/rotate-keys.html,Data Protection
,123456789012,us-east-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created KMS CMKs is enabled (Scored),us-east-2: This region has no KMS keys,Software and Configuration Checks,Medium,kms,AwsKmsKey,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Cryptographic best practices discourage extensive reuse of encryption keys. Consequently; Customer Master Keys (CMKs) should be rotated to prevent usage of compromised keys.,For every KMS Customer Master Keys (CMKs); ensure that Rotate this key every year is enabled.,https://docs.aws.amazon.com/kms/latest/developerguide/rotate-keys.html,Data Protection
,123456789012,us-east-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created KMS CMKs is enabled (Scored),us-west-1: This region has no KMS keys,Software and Configuration Checks,Medium,kms,AwsKmsKey,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Cryptographic best practices discourage extensive reuse of encryption keys. Consequently; Customer Master Keys (CMKs) should be rotated to prevent usage of compromised keys.,For every KMS Customer Master Keys (CMKs); ensure that Rotate this key every year is enabled.,https://docs.aws.amazon.com/kms/latest/developerguide/rotate-keys.html,Data Protection
,123456789012,us-east-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created KMS CMKs is enabled (Scored),us-west-2: This region has no KMS keys,Software and Configuration Checks,Medium,kms,AwsKmsKey,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Cryptographic best practices discourage extensive reuse of encryption keys. Consequently; Customer Master Keys (CMKs) should be rotated to prevent usage of compromised keys.,For every KMS Customer Master Keys (CMKs); ensure that Rotate this key every year is enabled.,https://docs.aws.amazon.com/kms/latest/developerguide/rotate-keys.html,Data Protection
,123456789012,us-east-1,2.9,PASS,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),eu-west-2: VPC vpc-XXXXXXXXXX VPCFlowLog is enabled for LogGroupName: fl-XXXXXX,ens-op.mon.1.aws.flow.1,Medium,vpc,AwsEc2Vpc,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,PC Flow Logs provide visibility into network traffic that traverses the VPC and can be used to detect anomalous traffic or insight during security workflows.,It is recommended that VPC Flow Logs be enabled for packet "Rejects" for VPCs. ,http://docs.aws.amazon.com/AmazonVPC/latest/UserGuide/flow-logs.html ,Logging and Monitoring
,123456789012,us-east-1,2.9,FAIL,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),ap-northeast-3: VPC vpc-XXXXXX VPCFlowLog is disabled,ens-op.mon.1.aws.flow.1,Medium,vpc,AwsEc2Vpc,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,PC Flow Logs provide visibility into network traffic that traverses the VPC and can be used to detect anomalous traffic or insight during security workflows.,It is recommended that VPC Flow Logs be enabled for packet "Rejects" for VPCs. ,http://docs.aws.amazon.com/AmazonVPC/latest/UserGuide/flow-logs.html ,Logging and Monitoring
,123456789012,us-east-1,3.14,FAIL,Scored,Level 1,[check314] Ensure a log metric filter and alarm exist for VPC changes (Scored),No CloudWatch group found for CloudTrail events,Software and Configuration Checks,Medium,vpc,AwsCloudTrailTrail,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.,It is recommended that a metric filter and alarm be established for unauthorized requests.,https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html,Logging and Monitoring
,123456789012,us-east-1,3.6,FAIL,Scored,Level 2,[check36] Ensure a log metric filter and alarm exist for AWS Management Console authentication failures (Scored),No CloudWatch group found for CloudTrail events,ens-op.exp.8.aws.trail.3,Medium,iam,AwsCloudTrailTrail,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.,It is recommended that a metric filter and alarm be established for unauthorized requests.,https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html,Logging and Monitoring
,123456789012,us-east-1,3.8,FAIL,Scored,Level 1,[check38] Ensure a log metric filter and alarm exist for S3 bucket policy changes (Scored),No CloudWatch group found for CloudTrail events,Software and Configuration Checks,Medium,s3,AwsCloudTrailTrail,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.,It is recommended that a metric filter and alarm be established for unauthorized requests.,https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html,Logging and Monitoring
,123456789012,eu-west-2,4.3,PASS,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),No Default Security Groups (sg-01234567890qwerty) open to 0.0.0.0 found in Region eu-west-2,ens-mp.com.4.aws.sg.1,High,ec2,AwsEc2SecurityGroup,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Even having a perimeter firewall; having security groups open allows any user or malware with vpc access to scan for well known and sensitive ports and gain access to instance.,Apply Zero Trust approach. Implement a process to scan and remediate unrestricted or overly permissive security groups. Recommended best practices is to narrow the definition for the minimum ports required.,https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html,Infrastructure Security
,123456789012,ap-northeast-3,4.3,FAIL,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),Default Security Groups (sg-01234567890qwerty) found that allow 0.0.0.0 IN or OUT traffic in Region ap-northeast-3,ens-mp.com.4.aws.sg.1,High,ec2,AwsEc2SecurityGroup,Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark,Even having a perimeter firewall; having security groups open allows any user or malware with vpc access to scan for well known and sensitive ports and gain access to instance.,Apply Zero Trust approach. Implement a process to scan and remediate unrestricted or overly permissive security groups. Recommended best practices is to narrow the definition for the minimum ports required.,https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html,Infrastructure Security
,123456789012,eu-north-1,7.13,PASS,Not Scored,Extra,[extra713] Check if GuardDuty is enabled (Not Scored) (Not part of CIS benchmark),eu-north-1: GuardDuty detector 30bcaf enabled,ens-op.mon.1.aws.duty.1,High,guardduty,AwsGuardDutyDetector,Software and Configuration Checks,Amazon GuardDuty is a continuous security monitoring service that analyzes and processes several datasources.,Enable GuardDuty and analyze its findings.,https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_settingup.html,Data Protection
,123456789012,ap-south-1,7.13,PASS,Not Scored,Extra,[extra713] Check if GuardDuty is enabled (Not Scored) (Not part of CIS benchmark),ap-south-1: GuardDuty detector acbc enabled,ens-op.mon.1.aws.duty.1,High,guardduty,AwsGuardDutyDetector,Software and Configuration Checks,Amazon GuardDuty is a continuous security monitoring service that analyzes and processes several datasources.,Enable GuardDuty and analyze its findings.,https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_settingup.html,Data Protection
,123456789012,eu-west-3,7.13,PASS,Not Scored,Extra,[extra713] Check if GuardDuty is enabled (Not Scored) (Not part of CIS benchmark),eu-west-3: GuardDuty detector 08bcaf enabled,ens-op.mon.1.aws.duty.1,High,guardduty,AwsGuardDutyDetector,Software and Configuration Checks,Amazon GuardDuty is a continuous security monitoring service that analyzes and processes several datasources.,Enable GuardDuty and analyze its findings.,https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_settingup.html,Data Protection
,123456789012,eu-west-2,7.13,PASS,Not Scored,Extra,[extra713] Check if GuardDuty is enabled (Not Scored) (Not part of CIS benchmark),eu-west-2: GuardDuty detector 80b7e enabled,ens-op.mon.1.aws.duty.1,High,guardduty,AwsGuardDutyDetector,Software and Configuration Checks,Amazon GuardDuty is a continuous security monitoring service that analyzes and processes several datasources.,Enable GuardDuty and analyze its findings.,https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_settingup.html,Data Protection
,123456789012,eu-west-1,7.13,PASS,Not Scored,Extra,[extra713] Check if GuardDuty is enabled (Not Scored) (Not part of CIS benchmark),eu-west-1: GuardDuty detector 70bc enabled,ens-op.mon.1.aws.duty.1,High,guardduty,AwsGuardDutyDetector,Software and Configuration Checks,Amazon GuardDuty is a continuous security monitoring service that analyzes and processes several datasources.,Enable GuardDuty and analyze its findings.,https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_settingup.html,Data Protection
,123456789012,ap-northeast-3,7.13,FAIL,Not Scored,Extra,[extra713] Check if GuardDuty is enabled (Not Scored) (Not part of CIS benchmark),ap-northeast-3: GuardDuty detector not configured!,ens-op.mon.1.aws.duty.1,High,guardduty,AwsGuardDutyDetector,Software and Configuration Checks,Amazon GuardDuty is a continuous security monitoring service that analyzes and processes several datasources.,Enable GuardDuty and analyze its findings.,https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_settingup.html,Data Protection
,123456789012,ap-northeast-2,7.13,PASS,Not Scored,Extra,[extra713] Check if GuardDuty is enabled (Not Scored) (Not part of CIS benchmark),ap-northeast-2: GuardDuty detector d4bc enabled,ens-op.mon.1.aws.duty.1,High,guardduty,AwsGuardDutyDetector,Software and Configuration Checks,Amazon GuardDuty is a continuous security monitoring service that analyzes and processes several datasources.,Enable GuardDuty and analyze its findings.,https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_settingup.html,Data Protection
,123456789012,ap-northeast-1,7.13,PASS,Not Scored,Extra,[extra713] Check if GuardDuty is enabled (Not Scored) (Not part of CIS benchmark),ap-northeast-1: GuardDuty detector fab enabled,ens-op.mon.1.aws.duty.1,High,guardduty,AwsGuardDutyDetector,Software and Configuration Checks,Amazon GuardDuty is a continuous security monitoring service that analyzes and processes several datasources.,Enable GuardDuty and analyze its findings.,https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_settingup.html,Data Protection
,123456789012,sa-east-1,7.13,PASS,Not Scored,Extra,[extra713] Check if GuardDuty is enabled (Not Scored) (Not part of CIS benchmark),sa-east-1: GuardDuty detector 0cbc enabled,ens-op.mon.1.aws.duty.1,High,guardduty,AwsGuardDutyDetector,Software and Configuration Checks,Amazon GuardDuty is a continuous security monitoring service that analyzes and processes several datasources.,Enable GuardDuty and analyze its findings.,https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_settingup.html,Data Protection
,123456789012,ca-central-1,7.13,FAIL,Not Scored,Extra,[extra713] Check if GuardDuty is enabled (Not Scored) (Not part of CIS benchmark),ca-central-1: GuardDuty detector not configured!,ens-op.mon.1.aws.duty.1,High,guardduty,AwsGuardDutyDetector,Software and Configuration Checks,Amazon GuardDuty is a continuous security monitoring service that analyzes and processes several datasources.,Enable GuardDuty and analyze its findings.,https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_settingup.html,Data Protection
,123456789012,ap-southeast-1,7.13,PASS,Not Scored,Extra,[extra713] Check if GuardDuty is enabled (Not Scored) (Not part of CIS benchmark),ap-southeast-1: GuardDuty detector 16bc enabled,ens-op.mon.1.aws.duty.1,High,guardduty,AwsGuardDutyDetector,Software and Configuration Checks,Amazon GuardDuty is a continuous security monitoring service that analyzes and processes several datasources.,Enable GuardDuty and analyze its findings.,https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_settingup.html,Data Protection
,123456789012,ap-southeast-2,7.13,PASS,Not Scored,Extra,[extra713] Check if GuardDuty is enabled (Not Scored) (Not part of CIS benchmark),ap-southeast-2: GuardDuty detector aebcaf enabled,ens-op.mon.1.aws.duty.1,High,guardduty,AwsGuardDutyDetector,Software and Configuration Checks,Amazon GuardDuty is a continuous security monitoring service that analyzes and processes several datasources.,Enable GuardDuty and analyze its findings.,https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_settingup.html,Data Protection
,123456789012,eu-central-1,7.13,PASS,Not Scored,Extra,[extra713] Check if GuardDuty is enabled (Not Scored) (Not part of CIS benchmark),eu-central-1: GuardDuty detector 82bbenabled,ens-op.mon.1.aws.duty.1,High,guardduty,AwsGuardDutyDetector,Software and Configuration Checks,Amazon GuardDuty is a continuous security monitoring service that analyzes and processes several datasources.,Enable GuardDuty and analyze its findings.,https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_settingup.html,Data Protection
,123456789012,us-east-1,7.13,PASS,Not Scored,Extra,[extra713] Check if GuardDuty is enabled (Not Scored) (Not part of CIS benchmark),us-east-1: GuardDuty detector 72bcenabled,ens-op.mon.1.aws.duty.1,High,guardduty,AwsGuardDutyDetector,Software and Configuration Checks,Amazon GuardDuty is a continuous security monitoring service that analyzes and processes several datasources.,Enable GuardDuty and analyze its findings.,https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_settingup.html,Data Protection
,123456789012,us-east-2,7.13,PASS,Not Scored,Extra,[extra713] Check if GuardDuty is enabled (Not Scored) (Not part of CIS benchmark),us-east-2: GuardDuty detector dabc enabled,ens-op.mon.1.aws.duty.1,High,guardduty,AwsGuardDutyDetector,Software and Configuration Checks,Amazon GuardDuty is a continuous security monitoring service that analyzes and processes several datasources.,Enable GuardDuty and analyze its findings.,https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_settingup.html,Data Protection
,123456789012,us-west-1,7.13,PASS,Not Scored,Extra,[extra713] Check if GuardDuty is enabled (Not Scored) (Not part of CIS benchmark),us-west-1: GuardDuty detector eebc enabled,ens-op.mon.1.aws.duty.1,High,guardduty,AwsGuardDutyDetector,Software and Configuration Checks,Amazon GuardDuty is a continuous security monitoring service that analyzes and processes several datasources.,Enable GuardDuty and analyze its findings.,https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_settingup.html,Data Protection
,123456789012,us-west-2,7.13,PASS,Not Scored,Extra,[extra713] Check if GuardDuty is enabled (Not Scored) (Not part of CIS benchmark),us-west-2: GuardDuty detector dabcf enabled,ens-op.mon.1.aws.duty.1,High,guardduty,AwsGuardDutyDetector,Software and Configuration Checks,Amazon GuardDuty is a continuous security monitoring service that analyzes and processes several datasources.,Enable GuardDuty and analyze its findings.,https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_settingup.html,Data Protection
,123456789012,eu-north-1,7.17,INFO,Not Scored,Extra,[extra717] Check if Elastic Load Balancers have logging enabled (Not Scored) (Not part of CIS benchmark),eu-north-1: No ELBs found,Software and Configuration Checks,Medium,elb,AwsElbLoadBalancer,Software and Configuration Checks,If logs are not enabled monitoring of service use and threat analysis is not possible.,Enable ELB logging; create la log lifecycle and define use cases.,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-access-logs.html,Logging and Monitoring
,123456789012,ap-south-1,7.17,INFO,Not Scored,Extra,[extra717] Check if Elastic Load Balancers have logging enabled (Not Scored) (Not part of CIS benchmark),ap-south-1: No ELBs found,Software and Configuration Checks,Medium,elb,AwsElbLoadBalancer,Software and Configuration Checks,If logs are not enabled monitoring of service use and threat analysis is not possible.,Enable ELB logging; create la log lifecycle and define use cases.,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-access-logs.html,Logging and Monitoring
,123456789012,eu-west-3,7.17,INFO,Not Scored,Extra,[extra717] Check if Elastic Load Balancers have logging enabled (Not Scored) (Not part of CIS benchmark),eu-west-3: No ELBs found,Software and Configuration Checks,Medium,elb,AwsElbLoadBalancer,Software and Configuration Checks,If logs are not enabled monitoring of service use and threat analysis is not possible.,Enable ELB logging; create la log lifecycle and define use cases.,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-access-logs.html,Logging and Monitoring
,123456789012,eu-west-2,7.17,FAIL,Not Scored,Extra,[extra717] Check if Elastic Load Balancers have logging enabled (Not Scored) (Not part of CIS benchmark),eu-west-2: example has not configured access logs,Software and Configuration Checks,Medium,elb,AwsElbLoadBalancer,Software and Configuration Checks,If logs are not enabled monitoring of service use and threat analysis is not possible.,Enable ELB logging; create la log lifecycle and define use cases.,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-access-logs.html,Logging and Monitoring
,123456789012,eu-west-1,7.17,INFO,Not Scored,Extra,[extra717] Check if Elastic Load Balancers have logging enabled (Not Scored) (Not part of CIS benchmark),eu-west-1: No ELBs found,Software and Configuration Checks,Medium,elb,AwsElbLoadBalancer,Software and Configuration Checks,If logs are not enabled monitoring of service use and threat analysis is not possible.,Enable ELB logging; create la log lifecycle and define use cases.,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-access-logs.html,Logging and Monitoring
,123456789012,ap-northeast-3,7.17,INFO,Not Scored,Extra,[extra717] Check if Elastic Load Balancers have logging enabled (Not Scored) (Not part of CIS benchmark),ap-northeast-3: No ELBs found,Software and Configuration Checks,Medium,elb,AwsElbLoadBalancer,Software and Configuration Checks,If logs are not enabled monitoring of service use and threat analysis is not possible.,Enable ELB logging; create la log lifecycle and define use cases.,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-access-logs.html,Logging and Monitoring
,123456789012,ap-northeast-2,7.17,INFO,Not Scored,Extra,[extra717] Check if Elastic Load Balancers have logging enabled (Not Scored) (Not part of CIS benchmark),ap-northeast-2: No ELBs found,Software and Configuration Checks,Medium,elb,AwsElbLoadBalancer,Software and Configuration Checks,If logs are not enabled monitoring of service use and threat analysis is not possible.,Enable ELB logging; create la log lifecycle and define use cases.,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-access-logs.html,Logging and Monitoring
,123456789012,ap-northeast-1,7.17,INFO,Not Scored,Extra,[extra717] Check if Elastic Load Balancers have logging enabled (Not Scored) (Not part of CIS benchmark),ap-northeast-1: No ELBs found,Software and Configuration Checks,Medium,elb,AwsElbLoadBalancer,Software and Configuration Checks,If logs are not enabled monitoring of service use and threat analysis is not possible.,Enable ELB logging; create la log lifecycle and define use cases.,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-access-logs.html,Logging and Monitoring
,123456789012,sa-east-1,7.17,INFO,Not Scored,Extra,[extra717] Check if Elastic Load Balancers have logging enabled (Not Scored) (Not part of CIS benchmark),sa-east-1: No ELBs found,Software and Configuration Checks,Medium,elb,AwsElbLoadBalancer,Software and Configuration Checks,If logs are not enabled monitoring of service use and threat analysis is not possible.,Enable ELB logging; create la log lifecycle and define use cases.,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-access-logs.html,Logging and Monitoring
,123456789012,ca-central-1,7.17,INFO,Not Scored,Extra,[extra717] Check if Elastic Load Balancers have logging enabled (Not Scored) (Not part of CIS benchmark),ca-central-1: No ELBs found,Software and Configuration Checks,Medium,elb,AwsElbLoadBalancer,Software and Configuration Checks,If logs are not enabled monitoring of service use and threat analysis is not possible.,Enable ELB logging; create la log lifecycle and define use cases.,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-access-logs.html,Logging and Monitoring
,123456789012,ap-southeast-1,7.17,INFO,Not Scored,Extra,[extra717] Check if Elastic Load Balancers have logging enabled (Not Scored) (Not part of CIS benchmark),ap-southeast-1: No ELBs found,Software and Configuration Checks,Medium,elb,AwsElbLoadBalancer,Software and Configuration Checks,If logs are not enabled monitoring of service use and threat analysis is not possible.,Enable ELB logging; create la log lifecycle and define use cases.,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-access-logs.html,Logging and Monitoring
,123456789012,ap-southeast-2,7.17,INFO,Not Scored,Extra,[extra717] Check if Elastic Load Balancers have logging enabled (Not Scored) (Not part of CIS benchmark),ap-southeast-2: No ELBs found,Software and Configuration Checks,Medium,elb,AwsElbLoadBalancer,Software and Configuration Checks,If logs are not enabled monitoring of service use and threat analysis is not possible.,Enable ELB logging; create la log lifecycle and define use cases.,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-access-logs.html,Logging and Monitoring
,123456789012,eu-central-1,7.17,INFO,Not Scored,Extra,[extra717] Check if Elastic Load Balancers have logging enabled (Not Scored) (Not part of CIS benchmark),eu-central-1: No ELBs found,Software and Configuration Checks,Medium,elb,AwsElbLoadBalancer,Software and Configuration Checks,If logs are not enabled monitoring of service use and threat analysis is not possible.,Enable ELB logging; create la log lifecycle and define use cases.,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-access-logs.html,Logging and Monitoring
,123456789012,us-east-1,7.17,INFO,Not Scored,Extra,[extra717] Check if Elastic Load Balancers have logging enabled (Not Scored) (Not part of CIS benchmark),us-east-1: No ELBs found,Software and Configuration Checks,Medium,elb,AwsElbLoadBalancer,Software and Configuration Checks,If logs are not enabled monitoring of service use and threat analysis is not possible.,Enable ELB logging; create la log lifecycle and define use cases.,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-access-logs.html,Logging and Monitoring
,123456789012,us-east-2,7.17,INFO,Not Scored,Extra,[extra717] Check if Elastic Load Balancers have logging enabled (Not Scored) (Not part of CIS benchmark),us-east-2: No ELBs found,Software and Configuration Checks,Medium,elb,AwsElbLoadBalancer,Software and Configuration Checks,If logs are not enabled monitoring of service use and threat analysis is not possible.,Enable ELB logging; create la log lifecycle and define use cases.,https://docs.aws.amazon.com/elasticloadbalancing/latest/application/load-balancer-access-logs.html,Logging and Monitoring
